"Id_Student"; " Student_sex ";" Carrer ";" Number_Enrollment ";" Number_Repetition ";" Self_Perfomance ";" Group ";" Id_Course ";" Id_Carrer ";" Id_Subject ";" Shared ";" Id_Professor ";" Professor_sex ";" Department ";" C_12 ";" C_13 ";" C_14 ";" C_15 ";" C_16 ";" C_17 ";" C_18 ";" C_19 ";" C_20 ";" C_21 ";" C_22 ";" C_23 ";" C_24 ";" C_25 ";" C_26 ";" C_27 ";" C_28 ";" C_29 ";" C_30 ";" C_31 ";" C_32 ";" C_33 ";" C_34 ";" C_35 ";" C_36_Strength ";" C37_Weaknesses "
8497; 0; " Biology "; 2; 1; 4; 1; 51; 5; 22; 1; 57; 0;" Men "; 5; 5; 5; 5; 5; 5; 4; 3; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 4; 1; 1; 4; 4;" It performs the class in a very DIDACTICA way (subject: The subjects are very diverse) ";
8496; 1; " Biology "; 10; 1; 4; 1; 35; 5; 17; 0; 348; 0;" ICN "; 5; 5; 5; 5; 5; 5; 4; 4; 4; 4; 4; 5; 4; 5; 4; 5; 4; 4; 5; 4; 1; 1; 5; 5;" A deepening in the subject promotes research the ecological relationship between organisms environment to have a much broader picture in the line of research to follow ";" As a collection for very deteriorated academic use "
8495; 1; " Biology "; 10; 1; 4; 1; 35; 5; 17; 0; 348; 0;" ICN "; 5; 5; 5; 4; 5; 5; 4; 5; 5; 4; 4; 4; 4; 5; 5; 5; 5; 3; 4; 4; 1; 1; 4; 4;;" That the dictated models do not coincide with the other teaching activities (workshops, field trips) or that are previously programmed other activities. "
8494; 1; " Biology "; 9; 1; 5; 1; 35; 5; 17; 0; 348; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 4; 4; 4; 4; 4; 5; 3; 4; 4; 4; 3; 3; 2; 1; 1; 5; 4;;
8523; 1; " Biology "; 5; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 5; 5; 5; 5; 3; 3; 1; 1; 3; 4; 5;
8492; 1; " Biology "; 7; 1; 5; 1; 35; 5; 17; 0; 348; 0;" ICN "; 5; 4; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 5; 5; 4; 4; 4; 3; 4; 4; 1; 1; 4; 4;;
8503; 0; " Biology "; 3; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 5; 5; 5; 4; 4; 1; 1; 5; 4;;" Subject: The technological implements in the classroom (Videobeam) is TERRIBLE! "
8490; 0; " Biology "; 11; 2; 4; 1; 35; 5; 17; 0; 348; 0;" ICN "; 4; 4; 4; 3; 2; 3; 5; 3; 3; 3; 4; 2; 5; 1; 4; 1; 2; 3; 4; 3; 1; 1; 3; 3;;
8489; 0; " Biology "; 8; 1; 5; 1; 35; 5; 17; 0; 348; 0;" ICN "; 4; 3; 3; 4; 5; 4; 5; 4; 5; 3; 4; 4; 3; 3; 2; 3; 4; 4; 3; 4; 1; 1; 4; 4;" field outputs ";
8488; 0; " Biology "; 7; 1; 4; 1; 35; 5; 17; 0; 348; 0;" ICN "; 5; 5; 5; 5; 5; 5; 4; 5; 4; 5; 3; 3; 4; 5; 5; 5; 5; 4; 4; 4; 1; 1; 4; 4;;" There should be more field work, especially practical "
8487; 0; " Biology "; 7; 1; 4; 1; 35; 5; 17; 0; 348; 0;" ICN "; 4; 4; 4; 4; 4; 4; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 4; 4; 1; 1; 4; 3;;
8486; 0; " Biology "; 7; 1; 4; 1; 35; 5; 17; 0; 348; 0;" ICN "; 4; 4; 4; 4; 3; 5; 5; 4; 5; 5; 5; 4; 4; 4; 5; 3; 5; 4; 5; 5; 1; 1; 4; 5;" Clarity in the subjects ";
8485; 0; " Biology "; 7; 1; 4; 1; 35; 5; 17; 0; 348; 0;" ICN "; 3; 4; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 3; 4; 3; 4; 4; 1; 1; 2; 2;;
8484; 0; " Biology "; 6; 1; 4; 1; 35; 5; 17; 0; 348; 0;" ICN "; 4; 5; 4; 4; 3; 4; 4; 5; 4; 2; 4; 2; 4; 3; 4; 4; 5; 3; 3; 4; 1; 1; 4; 3;; Although the part pertaining to Professor Martha was well I think it could be more profound development of the subject as it is a course of antrópodos "fraud"
8493; 1; " Biology "; 8; 1; 4; 1; 35; 5; 17; 0; 348; 0;" ICN "; 4; 5; 5; 4; 5; 5; 5; 3; 5; 5; 5; 4; 5; 3; 4; 4; 1; 3; 5; 3; 1; 1; 4; 5;;
8512; 1; " Biology "; 3; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 4; 4; 4; 4; 4; 4; 4; 5; 5; 4; 5; 4; 4; 4; 5; 5; 5; 4; 4; 3; 1; 1; 3; 4;;
8542; 1; " Biology "; 3; 1; 2; 2; 52; 5; 22; 1; 57; 0;" ICN ";;;;;;; 2; 3; 3; 1;;;;;;;;; 3; 4; 3; 1; 1;; 2;;
8520; 1; " Biology "; 3; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 5; 4; 5; 4; 1; 1; 5; 4;;
8519; 1; " Biology "; 3; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 5; 5; 5; 4; 4; 5; 4; 2; 5; 5; 3; 5; 3; 5; 4; 4; 3; 1; 1; 4; 4;;
8518; 1; " Biology "; 3; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 5; 5; 5; 3; 4; 5; 4; 5; 5; 5; 5; 5; 5; 5; 3; 4; 4; 1; 1; 5; 4;" Subject: The contents are very important and interesting) ";" Subject: The subject is very extensive what hinders learning should divide the matter "
8517; 1; " Biology "; 3; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 4; 5;; 4; 5; 5; 4; 2; 3; 5; 4; 4; 3; 3; 2; 4; 4; 1; 1; 4; 5; Proximity to the student body ";
8516; 1; " Biology "; 3; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 4; 4; 5; 4; 5; 5; 4; 5; 4; 5; 5; 5; 5; 5; 2; 3; 3; 1; 1; 4; 5;;
8515; 1; " Biology "; 3; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5;; 5; 4; 3; 5; 5; 4; 2; 4; 5; 3; 3; 3; 5; 3; 3; 3; 1; 1; 4; 3;;
8501; 0; " Biology "; 3; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 4; 5; 5; 5; 5; 5; 4; 4; 4; 4; 4; 5; 5; 5; 1; 3; 2; 1; 1; 4; 4;;
8513; 1; " Biology "; 3; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 4; 5; 5; 5; 5; 4; 5; 5; 5; 2; 4; 5; 5; 5; 4; 5; 3; 4; 3; 1; 1; 4; 4;;
8502; 0; " Biology "; 3; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 5; 4; 4; 4; 1; 1; 5; 4;" Activities that encourage ORAL expression ";
8511; 1; " Biology "; 3; 1; 3; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 4; 4; 5; 4; 4; 5; 4; 5; 5; 5; 5; 4; 5; 5; 4; 4; 3; 1; 1; 5; 4;" Excellent teacher, very DIDACTICA-very interesting ";" (Subject: The subject is quite heavy to get your best benefit in a semester, considering that you see more subjects. It would have to do a reordering of the subject where they joined classes theoretical and practices, not to waste time "
8509; 0; " Biology "; 10; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 4; 5; 2; 2; 2; 2; 5; 4; 5; 4; 4; 3; 1; 1; 5; 5;" Management of the subject, clarity, punctuality ";
8508; 0; " Biology "; 7; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 5; 5; 4; 3; 3; 3; 3; 5; 5; 4; 4; 5; 5; 5; 4; 4; 4; 1; 1; 4; 3;;
8507; 0; " Biology "; 5; 2; 3; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 4; 5; 5; 3; 3; 2; 3; 3; 1; 4; 5; 3; 4; 3; 5; 3; 3; 3; 1; 1; 3; 3;;" (Subject: The organization of the topics and how they are introduced in the minds of the students in a short time. Missing field trip!) "
8506; 0; " Biology "; 5; 1; 5; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 5; 4; 5; 4, 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 4; 1; 1; 5; 5;" (Subject: Very interesting. Good that there are activities of field like the PAJAREADA and that of amphibians and reptiles) ";" (Subject: You would have to achieve more hours or two subjects to be able to see all the topics more calm and deeply) "
8505; 0; " Biology "; 5; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 4; 5; 3; 4; 5; 5; 4; 1; 4; 5; 4; 5; 5; 3; 4; 4; 4; 1; 1; 3; 4;" Explains well and teaches to think (subject: ordained) ";" (Subject: A lot of theme) "
8504; 0; " Biology "; 4; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 5; 5; 5; 5; 3; 3; 3; 3; 1; 3; 3; 3; 3; 3; 3; 3; 3; 3; 1; 1; 4;;;
8522; 1; " Biology "; 4; 1; 4; 1; 51; 5; 22; 1; 57; 0;" Men "; 5; 5; 5; 5; 5; 5; 4; 5; 5; 4; 4; 5; 5; 3; 5; 5; 5; 3; 3; 2; 1; 1; 4; 5;;
8514; 1; " Biology "; 3; 1; 4; 1; 51; 5; 22; 1; 57; 0;" ICN "; 5; 5; 4; 5; 3; 5; 4; 4; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 4; 4; 1; 1; 4; 5;;
8605; 0; " Biology "; 8; 1; 4; 1; 249; 5; 117; 0; 29; 0;" ICN "; 4; 5; 5; 4; 4; 5; 3; 3; 3; 3; 2; 3; 4; 4; 5; 5; 5; 1; 1; 4; 2; 2; 4; 3;" -";" It is necessary to implement a suitable classroom because the subject needs tools such as computers, ETC. "
8618; 1; " Biology "; 12; 1; 4; 1; 249; 5; 117; 0; 29; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 1; 4; 4; 5; 4; 5; 5; 5; 5; 5; 1; 1; 3; 2; 1; 5; 5;" Teacher very prepared for the subject, explains and offers various practical tools that contextualize the theory ";" The subject should have a SALON with computers and SOFTWARE necessary for its development. Likewise, a field exit is necessary "
8617; 1; " Biology "; 11; 1; 4; 1; 249; 5; 117; 0; 29; 0;" ICN "; 4; 4; 5; 5; 4; 5; 4; 5; 5; 4; 4; 4; 4; 3; 5; 4; 5; 4; 3; 4; 2; 2; 4; 4;" Commitment to the course and the topics to be developed. "; The course requires SOFTWARE tip and does not currently have this tool is necessary to open the possibility of computer rooms with programs needed for the course "
8616; 1; " Biology "; 10; 1; 4; 1; 249; 5; 117; 0; 29; 0;" Men "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 5; 4; 5; 5; 5; 3; 2; 4; 2; 2; 4; 5;" Explains very well, is fluent and keeps the attention ";" There is NO adequate equipment, they should allow the use of the TIC room "
8615; 1; " Biology "; 10; 1; 3; 1; 249; 5; 117; 0; 29; 0;" ICN "; 5; 5; 5; 5; 5; 5; 4; 4; 4; 3; 1; 3; 4; 4; 5; 5; 5; 4; 4; 4; 1; 1; 5; 4;" It shows a liking for dictating the different thematics of the course. ";" None
8614; 1; " Biology "; 9; 1; 4; 1; 249; 5; 117; 0; 29; 0;" ICN "; 5; 5; 5; 5; 5; 5; 4; 3; 4; 4; 4; 4; 4; 4; 4; 4; 5; 3; 3; 4; 1; 1; 4; 4;" It possesses a broad mastery of the subject matter ";" I think it is necessary to encourage work in the field "
8612; 0; " Biology "; 10; 1; 5; 1; 249; 5; 117; 0; 29; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 3; 3; 1; 1; 5; 5;" Good teacher ";" It is necessary a SALON available with computers for the matter "
8611; 0; " Biology "; 9; 1; 4; 1; 249; 5; 117; 0; 29; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 3; 3; 3; 1; 1; 5; 4;" Thematics are widely related to other subjects, plus the subject provides important tools for professional life. The teacher manages and addresses the topics in a very good way ";" Since for the subject requires use of SOFTWARE would be necessary to have a computer room for the development of these activities "
8610; 0; " Biology "; 9; 1; 4; 1; 249; 5; 117; 0; 29; 0;" ICN "; 3; 3; 5; 5; 5; 5; 5; 3; 5; 3; 4; 4; 5; 5; 5; 5; 5; 4; 5; 5; 2; 2; 4; 4;;" We lost a little time. "
8565; 1; " Biology "; 4; 1; 3; 1; 54; 5; 25; 0; 253; 1;" Biology "; 4; 4; 3; 5; 5; 4; 4; 5; 5; 4; 3; 4; 3; 4; 5; 5; 5; 3; 4; 5; 2; 2; 4; 4;;
8608; 0; " Biology "; 8; 1; 5; 1; 249; 5; 117; 0; 29; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 4; 4; 5; 3; 4; 5; 5; 5; 5; 5; 5; 4; 5; 1; 1; 5; 5;" The teacher fully dominates the themes addressed and explains the same until we have all understood ";" The classroom is broad but structurally not suitable for the CATEDRAICO development of the course in a few occasions or the technological development of others "
8592; 1; " Biology "; 9; 1; 4; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 5; 5; 3; 5; 4; 5; 5; 5; 5; 5; 5; 3; 5; 5; 4; 5; 3; 3; 4; 2; 1; 4; 5;" The interdisciplinarity of the subjects gathers topics of several fundamental subjects and allows to study them in greater depth ";" Laboratory-free Lab practice without a questionnaire to be solved can cause disorder in the development of practice "
8606; 0; " Biology "; 8; 1; 4; 1; 249; 5; 117; 0; 29; 0;" ICN "; 5; 4; 5; 4; 5; 5; 4; 4; 5; 4; 4; 4; 4; 4; 5; 5; 5; 4; 4; 4; 1; 1; 4; 4;" The applicability of the subjects seen ";" It would be great to go to the field to apply the knowledge "
8626; 0; " Biology "; 10; 1; 4; 1; 331; 5; 155; 0; 203; 1;" ICN "; 5; 5; 5; 5; 5; 5; 4; 4; 5; 4; 2; 5; 5; 5; 4; 3; 5; 4; 4; 4; 1; 2; 5; 5;" Class clarity, dynamic classes, promotes ORAL expression activities ";" Would miss a more practical class and not so theoretical, promote outings to put into practice what is seen in class. Have more interaction with the environment "
8604; 0; " Biology "; 8; 1; 3; 1; 249; 5; 117; 0; 29; 0;" ICN "; 5; 5; 5; 5; 5; 5; 4; 4; 4; 3; 4; 4; 3; 4; 5; 5; 5; 2; 4; 4; 1; 2; 4; 3;" Your knowledge of the subject from any approach and knowledge of various computer tools ";" Sometimes the classes were very fast and the content on the slides were dense, which causes one to deflected the attention of what the teacher says "
8603; 0; " Biology "; 8; 1; 3; 1; 249; 5; 117; 0; 29; 0;" ICN "; 4; 5; 5; 4; 4;; 4; 4; 4; 5; 4; 3; 4; 3; 5; 5; 5; 3; 4; 5; 1; 2; 5; 5;;
8602; 0; " Biology "; 7; 1; 4; 1; 249; 5; 117; 0; 29; 0;" ICN "; 4; 5; 5; 5; 4; 5; 5; 4; 5; 4; 5; 4; 5; 4; 5; 5; 4; 3; 3; 4; 1; 2; 5; 4;" Much experience in his field, so he knows how to apply the subjects seen to work done in REAL life ";" Lack of infrastructure: it takes computers with WiFi or simply WiFi, which sometimes fails "
8601; 0; " Biology "; 5; 1; 4; 1; 249; 5; 117; 0; 29; 0;" ICN "; 5; 5; 5; 5; 5; 5; 4; 4; 5; 3; 5; 4; 5; 5; 5; 5; 5; 4; 5; 4; 1; 2; 5; 4;;
8598; 0; " Biology "; 13; 1; 4; 1; 249; 5; 117; 0; 29; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 5; 1; 2; 5; 5;;" For this subject I think it is important to have access to the computer room because it requires the management of programs that are sometimes licensed or very heavy "
8597; 1; " Biology "; 13; 1; 4; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 4; 5; 5; 5; 5; 4; 4; 4; 5; 4; 4; 5; 5; 5; 4; 5; 5; 4; 5; 2; 2; 5; 4;;
8596; 1; " Biology "; 12; 1; 4; 1; 185; 5; 75; 0; 13; 0;" Men "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 5; 5; 5; 5; 5; 4; 4; 4; 2; 1; 5; 5;" Good mastery of subjects ";
8595; 1; " Biology "; 12; 1; 3; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 5; 5; 5; 5; 5; 4; 4; 5; 5; 3; 3; 5; 5; 5; 4; 5; 4; 4; 4; 2; 1; 5; 5;" Teachers manage their subjects very well and are always willing to help and explain in the lab also integrate very well with students ";
8594; 1; " Biology "; 11; 1; 5; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 3; 5; 5; 5; 4; 4; 3; 3; 3; 2; 2; 5; 5;" Clear subjects, incentivizes both the academic and PERSONAL part ";" You should allow the entrance to class arriving late so be placing fault "
8593; 1; " Biology "; 9; 1; 5; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 5; 5; 2; 2; 5; 5;;
8607; 0; " Biology "; 8; 1; 4; 1; 249; 5; 117; 0; 29; 0;" ICN "; 5; 5; 5; 5; 5; 5; 4; 4; 4; 4; 3; 4; 4; 5; 4; 5; 5; 4; 4; 4; 1; 1; 5; 4;" Dynamism ";" No. Remarks: Having computer programs with classrooms available to students (ARGIS and FRACTSAT) "
8638; 0; " Biology "; 10; 1; 4; 1; 350; 5; 167; 0; 379; 1;" ICN "; 5; 5; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 5; 4; 2; 2; 5; 5;" The topics covered are key to work as a professional ";" It takes a space more appropriate for the number of students who take the subject "
8650; 0; " Biology "; 12; 1; 4; 1; 392; 5; 186; 0; 203; 1;" ICN "; 3; 5; 3; 2; 4; 2; 3; 2; 3; 3; 4; 4; 3; 4; 5; 5; 5; 4; 4; 4; 1; 2; 3; 3;" is enthusiastic and is educational ";" It is untidy, I do not think that the class is in the hands of third parties who are not attached to the subject "
8649; 0; " Biology "; 11; 1; 4; 1; 392; 5; 186; 0; 203; 1;" ICN "; 4; 5; 5; 5; 5; 4; 5; 4; 5; 4; 5; 3; 4; 5; 5; 4; 5; 4; 4; 5; 1; 2; 4; 4;" Multidisciplinarity-contextualizing students on current issues ";
8648; 0; " Biology "; 9; 1; 1; 1; 392; 5; 186; 0; 203; 1;" ICN "; 3; 3; 4; 5; 4; 3; 3; 2; 5; 3; 4; 3; 3; 4; 3; 3; 4; 4; 4; 5; 1; 2; 3; 1;" It promotes the use of various tools for the development of the matter, although it was complicated because it was not ";" He was not in several classes Delegndo several people who are not competent and abuse their authority and abuse students "
8647; 0; " Biology "; 8; 1; 4; 1; 392; 5; 186; 0; 203; 1;" ICN "; 3; 5; 4; 2; 3; 4; 4; 4; 4; 2; 4; 4; 4; 4; 5; 3; 4; 3; 3; 3; 1; 2; 3; 3;; Lack deepening in the topics, that the information that presents is more accessible, that has a better attention with the students, in terms of availability, that lack to explain better the laboratories, what is seen in them "
8646; 1; " Biology "; 13; 1; 4; 1; 350; 5; 167; 0; 379; 1;" ICN "; 5; 5; 5; 5; 5; 5; 4; 3; 5; 5; 4; 4; 5; 5; 5; 5; 5; 5; 4; 4; 2; 2; 5; 5;" Theme management, Experience ";" Sometimes the topic deviates in the class discussions and the class can become scattered "
8645; 1; " Biology "; 12; 1; 5; 1; 350; 5; 167; 0; 379; 1;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 4; 2; 2; 5; 5;" Your interest because your students learn or interest in the issues and ANALIZEN critically the things that happen in the country in the form of our study AREA ";
8644; 1; " Biology "; 11; 1; 4; 1; 350; 5; 167; 0; 379; 1;" ICN "; 4; 4; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 2; 2; 5; 5;;
8643; 1; " Biology "; 10; 1; 4; 1; 350; 5; 167; 0; 379; 1;" ICN; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 2; 1; 5; 5; The teacher has ample knowledge and ease of transmitting it ";
8642; 1; " Biology "; 10; 1; 4; 1; 350; 5; 167; 0; 379; 1;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5;;
8641; 1; " Biology "; 10; 1; 4; 1; 350; 5; 167; 0; 379; 1;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 5; 5; 5; 4; 4; 2; 2; 5; 4;" Their interest in student learning. Landing the contents of the class on the national stage ";
8624; 0; " Biology "; 8; 1; 4; 1; 331; 5; 155; 0; 203; 1;" ICN "; 4; 4; 4; 4; 4; 4; 3; 3; 3; 3; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 1; 2; 4; 3;" Matter opens a field of discussion ";" It is necessary to give more organization to the topics "
8639; 0; " Biology "; 11; 1; 4; 1; 350; 5; 167; 0; 379; 1;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 5; 4; 5; 5; 5; 4; 3; 3; 2; 2; 5; 5;" It promotes the management of information and data in SOFTWARE. Maintains the discussion and PERSONAL reflection ";" There may be more field work "
8625; 0; " Biology "; 9; 1; 4; 1; 331; 5; 155; 0; 203; 1;" ICN "; 4; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 2; 1; 5; 3;;
8637; 0; " Biology "; 10; 1; 4; 1; 350; 5; 167; 0; 379; 1;" ICN "; 5; 5; 5; 5; 5; 5; 4; 5; 5; 4; 3; 4; 5; 5; 5; 5; 5; 4; 4; 4; 2; 1; 5; 4;" It integrates many concepts of our career and tries to show in a practical way events that the Matola of subjects only play in the theory ";
8636; 0; " Biology "; 10; 1; 4; 1; 350; 5; 167; 0; 379; 1;" ICN "; 5; 5; 5; 5; 5; 5; 4; 4; 5; 5; 3; 3; 5; 5; 5; 4; 5; 4; 4; 4; 2; 2; 5; 4;" strives because every subject seen is understood, recommend and lends good bibliography ";
8635; 0; " Biology "; 9; 1; 3; 1; 350; 5; 167; 0; 379; 1;" ICN "; 5; 5; 5; 5; 5; 5; 3; 4; 5; 2; 3; 3; 3; 4; 4; 4; 5; 4; 4; 3; 2; 2; 4; 4;" The subject provides basic tools of field useful in the professional life ";" The teacher disperses from the topic treated in class "
8634; 0; " Biology "; 6; 1; 3; 1; 350; 5; 167; 0; 379; 1;" ICN "; 5; 5; 5; 4; 5; 5; 4; 4; 4; 4; 4; 3; 4; 3; 5; 5; 5; 4; 4; 4; 2; 1; 4; 4;" Commitment to the subject so that all of his students know how to use it ";" Delve more into some topics "
8632; 1; " Biology "; 10; 1; 4; 1; 331; 5; 155; 0; 203; 1;" ICN "; 5; 5; 5; 4; 5; 4; 4; 4; 4; 4; 3; 4; 5; 4; 5; 3; 5; 4; 4; 4; 1; 1; 4; 4;" Explains clearly and dynamically ";" Few activities carried out in the field or practice "
8631; 1; " Biology "; 10; 1; 4; 1; 331; 5; 155; 0; 203; 1;" ICN "; 4; 3; 5; 5; 5; 5; 4; 5; 4; 4; 3; 4; 5; 4; 4; 4; 4; 4; 4; 5; 1; 2; 4; 4;;
8630; 1; " Biology "; 6; 1; 4; 1; 331; 5; 155; 0; 203; 1;" ICN "; 5; 5; 4; 5; 5; 5; 4; 4; 5; 3; 3; 2; 3; 3; 5; 4; 5; 4; 4; 5; 1; 1; 4; 3;;" It should be a little more dynamic because it is very extensive in terms of agenda "
8629; 1; " Biology "; 6; 1; 4; 1; 331; 5; 155; 0; 203; 1;" ICN "; 4; 3; 4; 5; 5; 5; 3; 4; 3; 2; 3; 4; 3; 5; 4; 4; 4; 4; 5; 5; 1; 2; 4; 4;" Promotes the taste for the subject and the research on the subject ";" The subject should be more DIDACTICA or the issues given should be more related to other subjects "
8628; 1; " Biology "; 6; 1; 4; 1; 331; 5; 155; 0; 203; 1;" ICN "; 4; 2; 4; 4; 5; 4; 3; 4; 3; 2; 3; 5; 3; 4; 4; 3; 3; 5; 5; 5; 1; 1; 4; 3;;" Topics can become very general, making the class wander a bit "
8627; 1; " Biology "; 5; 1; 4; 1; 331; 5; 155; 0; 203; 1;" ICN "; 4; 3; 5; 5; 5; 5; 4; 4; 4; 3; 5; 4; 4; 3; 5; 3; 3; 4; 5; 5; 2; 1; 4; 4;;
8609; 0; " Biology "; 8; 2; 4; 1; 249; 5; 117; 0; 29; 0;" ICN "; 5; 5; 5; 5; 5; 5; 4; 4; 5; 4; 5; 4; 4; 5; 5; 5; 5; 3; 1; 4; 1; 1; 5; 4;;" Team's missing. The subject would be more profitable if it were dictated in a classroom of adequate systems "
8640; 1; " Biology "; 10; 1; 4; 1; 350; 5; 167; 0; 379; 1;" ICN "; 5; 5; 5; 5; 5; 5; 4; 3; 4; 5; 4; 5; 5; 5; 5; 5; 5; 4; 4; 3; 2; 2; 4; 4;" The subjects are concrete and understandable, the exercises related to the class support the obtaining of new knowledge ";" The subject has the potential to develop many more activities that complement the training "
8577; 1; " Biology "; 9; 1; 4; 1; 60; 5; 30; 0; 57; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 5; 4; 4; 5; 2; 2; 5; 5;" Polite, punctual, demanding, very good teacher and very inclined to our learning ";
8569; 1; " Biology "; 16; 1; 4; 1; 54; 5; 25; 0; 253; 1;" Biology "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 2; 2; 5; 5;" The information given by the teacher is clear and accurate ";" Missing an ideal room for theoretical classes "
8584; 0; " Biology "; 10; 1; 3; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 3; 5; 5; 5; 5; 4; 5; 4; 4; 5; 2; 1; 5; 5;" I like it to be dictated by several professors each with their PARTICULAR way of teaching ";" Sometimes the subject becomes a little dense, much information also think that teachers assume that we have knowledge that sometimes we do not have "
8582; 0; " Biology "; 8; 1; 4; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 5; 5; 5; 3; 3; 5; 1; 2; 4; 2; 1; 5; 5;" Clarity in explanations ";" Microscopes in very bad condition "
8578; 1; " Biology "; 10; 1; 4; 1; 60; 5; 30; 0; 57; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 5; 2; 2; 5; 5;" Clarity, respect, constant help ";
8585; 0; " Biology "; 10; 1; 4; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 4; 5; 5; 5; 5; 5; 5; 5; 4; 4; 2; 5; 4; 4; 4; 4; 3; 4; 2; 2; 1; 4; 4;" Good knowledge of the subjects and ability to transmit them so that others can understand them ";" The teacher is little charismatic "
